kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1d,l1i,l2,l3,gpu_name,connector_bandwidth,memory_clock,memory_bandwidth,memory_total,sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,shared_memory_size_per_sm,collapse1,collapse2,collapse3,collapse4,static,dynamic,guided,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_float,mul_int,mul_float,div_int,div_float,bit_rel_logic_int,bit_rel_logic_float,rem_int,assign_int,assign_float,Iter_log,VarDecl_log,refExpr_log,intLiteral_log,floatLiteral_log,mem_to_log,mem_from_log,add_sub_int_log,add_sub_float_log,mul_int_log,mul_float_log,div_int_log,div_float_log,bit_rel_logic_int_log,bit_rel_logic_float_log,rem_int_log,assign_int_log,assign_float_log,runtime
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,512,7401,182100,30501,0,48,24,13200,9600,0,9600,0,0,2400,0,2400,0,12300,2.70927,3.86929,5.26031,4.484314,0,1.681241,1.380211,4.120574,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,49574
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,512,7401,182100,30501,0,48,24,13200,9600,0,9600,0,0,2400,0,2400,0,12300,2.70927,3.86929,5.26031,4.484314,0,1.681241,1.380211,4.120574,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,49640
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,512,7401,182100,30501,0,48,24,13200,9600,0,9600,0,0,2400,0,2400,0,12300,2.70927,3.86929,5.26031,4.484314,0,1.681241,1.380211,4.120574,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,49737
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,379426,9324610,1562691,0,48,24,676385,491520,0,491520,0,0,122880,0,122880,0,629760,0,5.579127,6.969631,6.193873,0,1.681241,1.380211,5.830194,5.691541,0,5.691541,0,0,5.089481,0,5.089481,0,5.799175,2489929
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,379426,9324610,1562691,0,48,24,676385,491520,0,491520,0,0,122880,0,122880,0,629760,0,5.579127,6.969631,6.193873,0,1.681241,1.380211,5.830194,5.691541,0,5.691541,0,0,5.089481,0,5.089481,0,5.799175,2488149
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,379426,9324610,1562691,0,48,24,676385,491520,0,491520,0,0,122880,0,122880,0,629760,0,5.579127,6.969631,6.193873,0,1.681241,1.380211,5.830194,5.691541,0,5.691541,0,0,5.089481,0,5.089481,0,5.799175,2487845
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,379425,9324608,1562689,0,48,24,676384,491520,0,491520,0,0,122880,0,122880,0,629760,0,5.579126,6.969631,6.193873,0,1.681241,1.380211,5.830193,5.691541,0,5.691541,0,0,5.089481,0,5.089481,0,5.799175,2487155
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,379425,9324608,1562689,0,48,24,676384,491520,0,491520,0,0,122880,0,122880,0,629760,0,5.579126,6.969631,6.193873,0,1.681241,1.380211,5.830193,5.691541,0,5.691541,0,0,5.089481,0,5.089481,0,5.799175,2487676
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,379425,9324608,1562689,0,48,24,676384,491520,0,491520,0,0,122880,0,122880,0,629760,0,5.579126,6.969631,6.193873,0,1.681241,1.380211,5.830193,5.691541,0,5.691541,0,0,5.089481,0,5.089481,0,5.799175,2488135
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,32,11857,291392,48833,0,48,24,21136,15360,0,15360,0,0,3840,0,3840,0,19680,1.50515,4.073975,5.464478,4.688713,0,1.681241,1.380211,4.325023,4.186391,0,4.186391,0,0,3.584331,0,3.584331,0,4.294025,78715
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,32,11857,291392,48833,0,48,24,21136,15360,0,15360,0,0,3840,0,3840,0,19680,1.50515,4.073975,5.464478,4.688713,0,1.681241,1.380211,4.325023,4.186391,0,4.186391,0,0,3.584331,0,3.584331,0,4.294025,78676
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,32,11857,291392,48833,0,48,24,21136,15360,0,15360,0,0,3840,0,3840,0,19680,1.50515,4.073975,5.464478,4.688713,0,1.681241,1.380211,4.325023,4.186391,0,4.186391,0,0,3.584331,0,3.584331,0,4.294025,78659
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,512,741,18210,3051,0,48,24,1320,960,0,960,0,0,240,0,240,0,1230,2.70927,2.869818,4.26031,3.484442,0,1.681241,1.380211,3.120574,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,5163
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,512,741,18210,3051,0,48,24,1320,960,0,960,0,0,240,0,240,0,1230,2.70927,2.869818,4.26031,3.484442,0,1.681241,1.380211,3.120574,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,5223
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,512,741,18210,3051,0,48,24,1320,960,0,960,0,0,240,0,240,0,1230,2.70927,2.869818,4.26031,3.484442,0,1.681241,1.380211,3.120574,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,5230
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,2368066,58272130,9760131,0,48,24,4224065,3072000,0,3072000,0,0,768000,0,768000,0,3936000,0,6.374394,7.765461,6.989456,0,1.681241,1.380211,6.625731,6.487421,0,6.487421,0,0,5.885361,0,5.885361,0,6.595055,15536358
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,2368066,58272130,9760131,0,48,24,4224065,3072000,0,3072000,0,0,768000,0,768000,0,3936000,0,6.374394,7.765461,6.989456,0,1.681241,1.380211,6.625731,6.487421,0,6.487421,0,0,5.885361,0,5.885361,0,6.595055,15551540
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,2368066,58272130,9760131,0,48,24,4224065,3072000,0,3072000,0,0,768000,0,768000,0,3936000,0,6.374394,7.765461,6.989456,0,1.681241,1.380211,6.625731,6.487421,0,6.487421,0,0,5.885361,0,5.885361,0,6.595055,15537427
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,2368065,58272128,9760129,0,48,24,4224064,3072000,0,3072000,0,0,768000,0,768000,0,3936000,0,6.374394,7.765461,6.989456,0,1.681241,1.380211,6.62573,6.487421,0,6.487421,0,0,5.885361,0,5.885361,0,6.595055,15536869
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,2368065,58272128,9760129,0,48,24,4224064,3072000,0,3072000,0,0,768000,0,768000,0,3936000,0,6.374394,7.765461,6.989456,0,1.681241,1.380211,6.62573,6.487421,0,6.487421,0,0,5.885361,0,5.885361,0,6.595055,15538753
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,2368065,58272128,9760129,0,48,24,4224064,3072000,0,3072000,0,0,768000,0,768000,0,3936000,0,6.374394,7.765461,6.989456,0,1.681241,1.380211,6.62573,6.487421,0,6.487421,0,0,5.885361,0,5.885361,0,6.595055,15537301
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,32,74002,1821002,305003,0,48,24,132001,96000,0,96000,0,0,24000,0,24000,0,123000,1.50515,4.869243,6.26031,5.484304,0,1.681241,1.380211,5.120577,4.982271,0,4.982271,0,0,4.380211,0,4.380211,0,5.089905,487332
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,32,74002,1821002,305003,0,48,24,132001,96000,0,96000,0,0,24000,0,24000,0,123000,1.50515,4.869243,6.26031,5.484304,0,1.681241,1.380211,5.120577,4.982271,0,4.982271,0,0,4.380211,0,4.380211,0,5.089905,487530
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,32,74002,1821002,305003,0,48,24,132001,96000,0,96000,0,0,24000,0,24000,0,123000,1.50515,4.869243,6.26031,5.484304,0,1.681241,1.380211,5.120577,4.982271,0,4.982271,0,0,4.380211,0,4.380211,0,5.089905,487722
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,32,74001,1821000,305001,0,48,24,132000,96000,0,96000,0,0,24000,0,24000,0,123000,1.50515,4.869238,6.26031,5.484301,0,1.681241,1.380211,5.120574,4.982271,0,4.982271,0,0,4.380211,0,4.380211,0,5.089905,487331
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,32,74001,1821000,305001,0,48,24,132000,96000,0,96000,0,0,24000,0,24000,0,123000,1.50515,4.869238,6.26031,5.484301,0,1.681241,1.380211,5.120574,4.982271,0,4.982271,0,0,4.380211,0,4.380211,0,5.089905,487278
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,32,74001,1821000,305001,0,48,24,132000,96000,0,96000,0,0,24000,0,24000,0,123000,1.50515,4.869238,6.26031,5.484301,0,1.681241,1.380211,5.120574,4.982271,0,4.982271,0,0,4.380211,0,4.380211,0,5.089905,487254
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,236866,5827330,976131,0,48,24,422465,307200,0,307200,0,0,76800,0,76800,0,393600,0,5.374503,6.76547,5.989508,0,1.681241,1.380211,5.625791,5.487421,0,5.487421,0,0,4.885361,0,4.885361,0,5.595055,1554567
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,236866,5827330,976131,0,48,24,422465,307200,0,307200,0,0,76800,0,76800,0,393600,0,5.374503,6.76547,5.989508,0,1.681241,1.380211,5.625791,5.487421,0,5.487421,0,0,4.885361,0,4.885361,0,5.595055,1553965
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,236866,5827330,976131,0,48,24,422465,307200,0,307200,0,0,76800,0,76800,0,393600,0,5.374503,6.76547,5.989508,0,1.681241,1.380211,5.625791,5.487421,0,5.487421,0,0,4.885361,0,4.885361,0,5.595055,1554118
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,236865,5827328,976129,0,48,24,422464,307200,0,307200,0,0,76800,0,76800,0,393600,0,5.374501,6.765469,5.989507,0,1.681241,1.380211,5.62579,5.487421,0,5.487421,0,0,4.885361,0,4.885361,0,5.595055,1553975
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,236865,5827328,976129,0,48,24,422464,307200,0,307200,0,0,76800,0,76800,0,393600,0,5.374501,6.765469,5.989507,0,1.681241,1.380211,5.62579,5.487421,0,5.487421,0,0,4.885361,0,4.885361,0,5.595055,1554017
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,236865,5827328,976129,0,48,24,422464,307200,0,307200,0,0,76800,0,76800,0,393600,0,5.374501,6.765469,5.989507,0,1.681241,1.380211,5.62579,5.487421,0,5.487421,0,0,4.885361,0,4.885361,0,5.595055,1554110
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,32,7402,182102,30503,0,48,24,13201,9600,0,9600,0,0,2400,0,2400,0,12300,1.50515,3.869349,5.260315,4.484343,0,1.681241,1.380211,4.120607,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,48966
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,32,7402,182102,30503,0,48,24,13201,9600,0,9600,0,0,2400,0,2400,0,12300,1.50515,3.869349,5.260315,4.484343,0,1.681241,1.380211,4.120607,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,48982
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,32,7402,182102,30503,0,48,24,13201,9600,0,9600,0,0,2400,0,2400,0,12300,1.50515,3.869349,5.260315,4.484343,0,1.681241,1.380211,4.120607,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,48977
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,32,7401,182100,30501,0,48,24,13200,9600,0,9600,0,0,2400,0,2400,0,12300,1.50515,3.86929,5.26031,4.484314,0,1.681241,1.380211,4.120574,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,48887
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,32,7401,182100,30501,0,48,24,13200,9600,0,9600,0,0,2400,0,2400,0,12300,1.50515,3.86929,5.26031,4.484314,0,1.681241,1.380211,4.120574,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,48947
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,32,7401,182100,30501,0,48,24,13200,9600,0,9600,0,0,2400,0,2400,0,12300,1.50515,3.86929,5.26031,4.484314,0,1.681241,1.380211,4.120574,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,48947
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,23746,582850,97731,0,48,24,42305,30720,0,30720,0,0,7680,0,7680,0,39360,0,4.37559,5.765557,4.990032,0,1.681241,1.380211,4.626392,4.487421,0,4.487421,0,0,3.885361,0,3.885361,0,4.595055,156789
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,23746,582850,97731,0,48,24,42305,30720,0,30720,0,0,7680,0,7680,0,39360,0,4.37559,5.765557,4.990032,0,1.681241,1.380211,4.626392,4.487421,0,4.487421,0,0,3.885361,0,3.885361,0,4.595055,155812
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,23746,582850,97731,0,48,24,42305,30720,0,30720,0,0,7680,0,7680,0,39360,0,4.37559,5.765557,4.990032,0,1.681241,1.380211,4.626392,4.487421,0,4.487421,0,0,3.885361,0,3.885361,0,4.595055,155746
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,23745,582848,97729,0,48,24,42304,30720,0,30720,0,0,7680,0,7680,0,39360,0,4.375572,5.765555,4.990023,0,1.681241,1.380211,4.626381,4.487421,0,4.487421,0,0,3.885361,0,3.885361,0,4.595055,155618
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,23745,582848,97729,0,48,24,42304,30720,0,30720,0,0,7680,0,7680,0,39360,0,4.375572,5.765555,4.990023,0,1.681241,1.380211,4.626381,4.487421,0,4.487421,0,0,3.885361,0,3.885361,0,4.595055,156862
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,23745,582848,97729,0,48,24,42304,30720,0,30720,0,0,7680,0,7680,0,39360,0,4.375572,5.765555,4.990023,0,1.681241,1.380211,4.626381,4.487421,0,4.487421,0,0,3.885361,0,3.885361,0,4.595055,155867
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,32,742,18212,3053,0,48,24,1321,960,0,960,0,0,240,0,240,0,1230,1.50515,2.870404,4.260358,3.484727,0,1.681241,1.380211,3.120903,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,5141
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,32,742,18212,3053,0,48,24,1321,960,0,960,0,0,240,0,240,0,1230,1.50515,2.870404,4.260358,3.484727,0,1.681241,1.380211,3.120903,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,5141
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,32,742,18212,3053,0,48,24,1321,960,0,960,0,0,240,0,240,0,1230,1.50515,2.870404,4.260358,3.484727,0,1.681241,1.380211,3.120903,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,5127
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,32,741,18210,3051,0,48,24,1320,960,0,960,0,0,240,0,240,0,1230,1.50515,2.869818,4.26031,3.484442,0,1.681241,1.380211,3.120574,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,5092
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,32,741,18210,3051,0,48,24,1320,960,0,960,0,0,240,0,240,0,1230,1.50515,2.869818,4.26031,3.484442,0,1.681241,1.380211,3.120574,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,5134
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,32,741,18210,3051,0,48,24,1320,960,0,960,0,0,240,0,240,0,1230,1.50515,2.869818,4.26031,3.484442,0,1.681241,1.380211,3.120574,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,5149
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,20481058,488450114,84994115,0,48,24,36865057,24576000,0,24576000,0,0,6144000,0,6144000,0,33792000,0,7.311352,8.68882,7.929389,0,1.681241,1.380211,7.566615,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.528814,131366698
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,20481058,488450114,84994115,0,48,24,36865057,24576000,0,24576000,0,0,6144000,0,6144000,0,33792000,0,7.311352,8.68882,7.929389,0,1.681241,1.380211,7.566615,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.528814,131394922
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,20481058,488450114,84994115,0,48,24,36865057,24576000,0,24576000,0,0,6144000,0,6144000,0,33792000,0,7.311352,8.68882,7.929389,0,1.681241,1.380211,7.566615,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.528814,131398819
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,20481057,488450112,84994113,0,48,24,36865056,24576000,0,24576000,0,0,6144000,0,6144000,0,33792000,0,7.311352,8.68882,7.929389,0,1.681241,1.380211,7.566615,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.528814,131365154
