kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1,l2,l3,gpu_name,connector_bandwidth,num_memory_bus, memory_clock,memory_bandwidth, memory_total, sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,fp32_cores_per_sm,sm_registers_per_fp32_cores,shared_memory_size_per_sm,collapse,collapse_swap,combined,combined_swap,split,split_swap,outer,inner,reduction,var_decl,ref_expr,int_literal,float_literal,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_int,div_double,assign_int,assign_double,log_outer,log_inner,log_var_decl,log_ref_expr,log_int_literal,log_float_literal,log_mem_to,log_mem_from,log_add_sub_int,log_add_sub_double,log_mul_int,log_mul_double,log_div_int,log_div_double,log_assign_int,log_assign_double,runtimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2500_2000_2000,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2500,2000,0,4000,40012000,12006001,2000,72000000,40000000,12004000,4000000,8004000,4000000,0,0,0,4004000,11.28771238,10.96578428,11.96578428,25.25392941,23.51725236,10.96578428,26.10149357,25.25349666,23.51701189,21.93156857,22.93228974,21.93156857,0,0,0,21.93301054,5.5789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_3900_1900_1400,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,3900,1400,0,2800,26608400,7984201,1400,80560000,43680000,7982800,2660000,5322800,2660000,0,0,0,2662800,11.92925841,10.45121111,11.45121111,24.66537843,22.92871661,10.45121111,26.26356035,25.38046952,22.92846344,21.34299482,22.34375393,21.34299482,0,0,0,21.34451264,5.8752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_1000_3000_3500,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,1000,3500,0,7000,105021000,31510501,3500,108000000,28000000,31507000,10500000,21007000,10500000,0,0,0,10507000,9.965784285,11.77313921,12.77313921,26.6461026,24.90932936,11.77313921,26.68645607,24.73892349,24.90916906,23.32388599,24.32436681,23.32388599,0,0,0,23.32484747,5.9825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2250_3750_1250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2250,1250,0,2500,46882500,14066251,1250,105000000,22500000,14065000,4687500,9377500,4687500,0,0,0,4690000,11.13570929,10.28771238,11.28771238,25.48254617,23.74573453,10.28771238,26.64581409,24.42342167,23.74560622,22.16038726,23.16077193,22.16038726,0,0,0,22.16115649,6.1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_1250_2750_3250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,1250,3250,0,6500,89394500,26822251,3250,99000000,32500000,26819000,8937500,17881500,8937500,0,0,0,8944000,10.28771238,11.666224,12.666224,26.41368274,24.67692698,11.666224,26.56092519,24.95393638,24.67675211,23.09143991,24.09196443,23.09143991,0,0,0,23.09248876,6.4087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2400_3400_1400,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2400,1400,0,2800,47608400,14284201,1400,103360000,26880000,14282800,4760000,9522800,4760000,0,0,0,4762800,11.22881869,10.45121111,11.45121111,25.50471281,23.767917,10.45121111,26.62310273,24.6800298,23.7677755,22.18253014,23.1829544,22.18253014,0,0,0,22.18337854,6.6019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2150_2350_2350,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2150,2350,0,4700,55239100,16574551,2350,84600000,40420000,16572200,5522500,11049700,5522500,0,0,0,5527200,11.07012094,11.19844504,12.19844504,25.71918648,23.98246645,11.19844504,26.33415433,25.26856599,23.9822618,22.39689008,23.39750387,22.39689008,0,0,0,22.39811739,6.8386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_1250_2250_4250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,1250,4250,0,8500,95650500,28700251,4250,99000000,42500000,28696000,9562500,19133500,9562500,0,0,0,9571000,10.28771238,12.05324713,13.05324713,26.51126917,24.77456002,12.05324713,26.56092519,25.34095951,24.77434631,23.18895641,24.18959747,23.18895641,0,0,0,23.19023824,6.9223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_3200_1200_3200,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,3200,3200,0,6400,38419200,11529601,3200,61440000,81920000,11526400,3840000,7686400,3840000,0,0,0,3846400,11.64385619,11.64385619,12.64385619,25.19532414,23.45883925,11.64385619,25.87267488,26.28771238,23.45843866,21.87267488,22.87387663,21.87267488,0,0,0,21.87507737,7.1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_3400_1900_1900,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,3400,1900,0,3800,36111400,10835701,1900,80560000,51680000,10833800,3610000,7223800,3610000,0,0,0,3613800,11.73131903,10.8917837,11.8917837,25.10595102,23.36928915,10.8917837,26.26356035,25.62310273,23.36903603,21.78356741,22.78432652,21.78356741,0,0,0,21.78508523,7.2339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2150_2250_2650,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2150,2650,0,5300,59640900,17895451,2650,86400000,45580000,17892800,5962500,11930300,5962500,0,0,0,5967800,11.07012094,11.37177664,12.37177664,25.82979869,24.09308957,11.37177664,26.36452798,25.44189759,24.09287583,22.50748593,23.50812699,22.50748593,0,0,0,22.50876776,7.4672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_1500_2500_3500,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,1500,3500,0,7000,87521000,26260501,3500,100000000,42000000,26257000,8750000,17507000,8750000,0,0,0,8757000,10.55074679,11.77313921,12.77313921,26.38312589,24.6463911,11.77313921,26.57542476,25.32388599,24.64619875,23.06085159,24.06142855,23.06085159,0,0,0,23.06200528,7.5758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2750_1750_2750,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2750,2750,0,5500,48141500,14445751,2750,77000000,60500000,14443000,4812500,9630500,4812500,0,0,0,4818000,11.4252159,11.4252159,12.4252159,25.52077776,23.78414187,11.4252159,26.19835511,25.85043181,23.7838671,22.19835511,23.19917927,22.19835511,0,0,0,22.20000296,7.7044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2350_2350_2450,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2350,2450,0,4900,57589700,17279851,2450,90240000,46060000,17277400,5757500,11519900,5757500,0,0,0,5762400,11.19844504,11.25856603,12.25856603,25.77930747,24.04258744,11.25856603,26.42726373,25.45701108,24.04238279,22.45701108,23.45762486,22.45701108,0,0,0,22.45823838,7.8377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_900_3900_3900,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,900,3900,0,7800,152123400,45641701,3900,149760000,28080000,45637800,15210000,30427800,15210000,0,0,0,15217800,9.813781191,11.92925841,12.92925841,27.18066685,25.44384922,11.92925841,27.1580771,24.7430396,25.44372591,23.85851682,24.85888669,23.85851682,0,0,0,23.85925647,7.9598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2000_3500_2000,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2000,2000,0,4000,70012000,21006001,2000,112000000,32000000,21004000,7000000,14004000,7000000,0,0,0,7004000,10.96578428,10.96578428,11.96578428,26.06109888,24.3242982,10.96578428,26.73892349,24.93156857,24.32416076,22.73892349,23.73933563,22.73892349,0,0,0,22.73974765,8.0996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2150_2550_2550,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2150,2550,0,5100,65040300,19515151,2550,95880000,43860000,19512600,6502500,13010100,6502500,0,0,0,6507600,11.07012094,11.31628153,12.31628153,25.95483058,24.21809129,11.31628153,26.51472657,25.38640248,24.21790269,22.63256306,23.63312872,22.63256306,0,0,0,22.63369415,8.2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_1900_3900_1900,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,1900,1900,0,3800,74111400,22235701,1900,118560000,28880000,22233800,7410000,14823800,7410000,0,0,0,7413800,10.8917837,10.8917837,11.8917837,26.14319214,24.40637455,10.8917837,26.82104211,24.78356741,24.40625121,22.82104211,23.82141199,22.82104211,0,0,0,22.82178177,8.3775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2750_1250_4250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2750,4250,0,8500,53150500,15950251,4250,70000000,93500000,15946000,5312500,10633500,5312500,0,0,0,5321000,11.4252159,12.05324713,13.05324713,25.66357993,23.92707579,12.05324713,26.06085159,26.47846303,23.92669124,22.34095951,23.3421132,22.34095951,0,0,0,22.34326597,8.5632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2250_2550_2550,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2250,2550,0,5100,65040300,19515151,2550,97920000,45900000,19512600,6502500,13010100,6502500,0,0,0,6507600,11.13570929,11.31628153,12.31628153,25.95483058,24.21809129,11.31628153,26.54510022,25.45199082,24.21790269,22.63256306,23.63312872,22.63256306,0,0,0,22.63369415,8.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2250_3750_1750,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2250,1750,0,3500,65635500,19692751,1750,120000000,31500000,19691000,6562500,13128500,6562500,0,0,0,6566000,11.13570929,10.77313921,11.77313921,25.96797299,24.23116133,10.77313921,26.83845916,24.90884849,24.23103304,22.64581409,23.64619875,22.64581409,0,0,0,22.64658332,8.8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_3250_1250_3750,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,3250,3750,0,7500,46897500,14073751,3750,70000000,97500000,14070000,4687500,9382500,4687500,0,0,0,4695000,11.666224,11.87267488,12.87267488,25.48300768,23.74650356,11.87267488,26.06085159,26.53889888,23.74611899,22.16038726,23.16154095,22.16038726,0,0,0,22.16269373,8.9509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2350_2950_2250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2350,2250,0,4500,66388500,19919251,2250,108560000,42300000,19917000,6637500,13279500,6637500,0,0,0,6642000,11.19844504,11.13570929,12.13570929,25.98443002,24.24766006,11.13570929,26.69391738,25.33415433,24.24749702,22.66220853,23.66269749,22.66220853,0,0,0,22.66318629,9.1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_1750_2750_3250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,1750,3250,0,6500,89394500,26822251,3250,110000000,45500000,26819000,8937500,17881500,8937500,0,0,0,8944000,10.77313921,11.666224,12.666224,26.41368274,24.67692698,11.666224,26.71292828,25.43936321,24.67675211,23.09143991,24.09196443,23.09143991,0,0,0,23.09248876,9.2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2900_3900_1400,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2900,1400,0,2800,54608400,16384201,1400,134160000,32480000,16382800,5460000,10922800,5460000,0,0,0,5462800,11.50183718,10.45121111,11.45121111,25.70261955,23.96580198,10.45121111,26.99937935,24.9530483,23.96567861,22.38046952,23.38083939,22.38046952,0,0,0,22.38120917,9.3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_3200_1200_4200,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,3200,4200,0,8400,50425200,15132601,4200,71040000,107520000,15128400,5040000,10088400,5040000,0,0,0,5048400,11.64385619,12.03617361,13.03617361,25.58764157,23.85115664,12.03617361,26.08212825,26.6800298,23.85075608,22.2649923,23.26619405,22.2649923,0,0,0,22.26739479,9.5127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2250_2550_2850,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2250,2850,0,5700,72692100,21811051,2850,104040000,51300000,21808200,7267500,14540700,7267500,0,0,0,7273200,11.13570929,11.4767462,12.4767462,26.11529525,24.37855595,11.4767462,26.63256306,25.61245549,24.37836736,22.79302774,23.79359339,22.79302774,0,0,0,22.79415882,9.6968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2400_2400_2900,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2400,2900,0,5800,69617400,20888701,2900,101760000,55680000,20885800,6960000,13925800,6960000,0,0,0,6965800,11.22881869,11.50183718,12.50183718,26.0529446,24.31621944,11.50183718,26.60059533,25.73065588,24.31601907,22.73065588,23.73125687,22.73065588,0,0,0,22.73185762,9.8953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2450_2850_2450,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2450,2450,0,4900,69839700,20954851,2450,111720000,48020000,20952400,6982500,13969900,6982500,0,0,0,6987400,11.25856603,11.25856603,12.25856603,26.05754403,24.32078093,11.25856603,26.73531224,25.51713207,24.32061217,22.73531224,23.73581836,22.73531224,0,0,0,22.7363243,10.1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_3200_1700_3200,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,3200,3200,0,6400,54419200,16329601,3200,87040000,81920000,16326400,5440000,10886400,5440000,0,0,0,5446400,11.64385619,11.64385619,12.64385619,25.69761241,23.9609862,11.64385619,26.37517522,26.28771238,23.96070337,22.37517522,23.37602362,22.37517522,0,0,0,22.37687151,10.3289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_3900_1900_2400,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,3900,2400,0,4800,45614400,13687201,2400,95760000,74880000,13684800,4560000,9124800,4560000,0,0,0,4564800,11.92925841,11.22881869,12.22881869,25.442986,23.70632411,11.22881869,26.51291982,26.1580771,23.70607101,22.12060239,23.12136151,22.12060239,0,0,0,22.12212022,10.5672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2150_2850_2950,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2150,2950,0,5900,84092700,25231351,2950,116280000,50740000,25228400,8407500,16820900,8407500,0,0,0,8413400,11.07012094,11.52649924,12.52649924,26.32547723,24.58871412,11.52649924,26.79302774,25.59662018,24.58854538,23.00324544,24.00375156,23.00324544,0,0,0,23.00425751,10.7827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_3250_1750_3250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,3250,3250,0,6500,56894500,17072251,3250,91000000,84500000,17069000,5687500,11381500,5687500,0,0,0,5694000,11.666224,11.666224,12.666224,25.76178586,24.02514996,11.666224,26.43936321,26.33244801,24.0248752,22.43936321,23.44018737,22.43936321,0,0,0,22.44101106,11.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2500_2500_3000,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2500,3000,0,6000,75018000,22509001,3000,110000000,60000000,22506000,7500000,15006000,7500000,0,0,0,7506000,11.28771238,11.55074679,12.55074679,26.16073347,24.42399869,11.55074679,26.71292828,25.83845916,24.42380633,22.83845916,23.83903613,22.83845916,0,0,0,22.83961286,11.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_2200_3200_2700,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,2200,2700,0,5400,86416200,25928101,2700,125440000,47520000,25925400,8640000,17285400,8640000,0,0,0,8645400,11.10328781,11.39874369,12.39874369,26.36479846,24.62801321,11.39874369,26.90242222,25.5020315,24.62786291,23.04259988,24.04305065,23.04259988,0,0,0,23.04350128,11.5231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_1250_3750_4250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,1250,4250,0,8500,159400500,47825251,4250,165000000,42500000,47821000,15937500,31883500,15937500,0,0,0,15946000,10.28771238,12.05324713,13.05324713,27.24808091,25.5112692,12.05324713,27.29789078,25.34095951,25.51114096,23.92592201,24.92630667,23.92592201,0,0,0,23.92669124,12.0332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_split_3250_2250_2750,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,0,0,0,1,3250,2750,0,5500,61891500,18570751,2750,108000000,71500000,18568000,6187500,12380500,6187500,0,0,0,6193000,11.666224,11.4252159,12.4252159,25.88323795,24.14652882,11.4252159,26.68645607,26.09143991,24.14631509,22.56092519,23.56156624,22.56092519,0,0,0,22.56220702,12.3372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
