kernel,Summit,Seawulf,Exxact,Intel,gcc-9.1.0,llvm-15.0.0,llvm-12.0.0,nvc-22.1,icpx-2022,NVIDIA-Tesla-V100,NVIDIA-Tesla-K80,NVIDIA-GeForce-RTX-2080,Intel-HD-P630,distributeCollapse1,distributeCollapse2,distributeCollapse3,parallelLoopID1,parallelLoopID2,parallelLoopID3,parallelLoopID4,forCollapse1,forCollapse2,forCollapse3,forCollapse4,Static,Dynamic,Guided,loop1,loop2,loop3,loop4,varDecl,refExpr,intLit,floatLit,memTo,memFrom,memAlloc,memDelete,addSubInt,addSubFloat,mulInt,mulFloat,divInt,divFloat,logicalInt,logicalFloat,remInt,assInt,assFloat,runtime
clang_96_96_96_32_8_100_k80_Variant_30,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,55234903
clang_96_96_96_32_8_100_k80_Variant_31,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,130670058
clang_96_96_96_32_8_100_k80_Variant_32,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,56215346
clang_96_96_96_32_8_100_k80_Variant_33,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,56693426
clang_96_96_96_32_8_100_k80_Variant_34,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,120688703
clang_96_96_96_32_8_100_k80_Variant_35,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,138418519
clang_96_96_96_32_8_100_k80_Variant_36,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,138781450
clang_96_96_96_32_8_100_k80_Variant_37,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,49802174
clang_96_96_96_32_8_100_k80_Variant_38,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,50200365
clang_96_96_96_32_8_100_k80_Variant_39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,50223909
clang_96_96_96_32_8_100_k80_Variant_40,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,49547134
clang_96_96_96_32_8_100_k80_Variant_41,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,50624584
clang_96_96_96_32_8_100_k80_Variant_42,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,50604464
clang_96_96_96_32_8_100_k80_Variant_43,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,638929
clang_96_96_96_32_8_100_k80_Variant_44,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,9041922
clang_96_96_96_32_8_100_k80_Variant_45,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,8933957
clang_96_96_96_32_8_100_k80_Variant_46,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1556345
clang_96_96_96_32_8_100_k80_Variant_47,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,13503537
clang_96_96_96_32_8_100_k80_Variant_48,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,13549453
clang_96_96_96_32_8_100_k80_Variant_49,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,15090429
clang_96_96_96_32_8_100_k80_Variant_50,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,323234902
clang_96_96_96_32_8_100_k80_Variant_51,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,322956212
clang_96_96_96_32_8_100_k80_Variant_52,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,181087267
clang_96_96_96_32_8_100_k80_Variant_53,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,203810711
clang_96_96_96_32_8_100_k80_Variant_54,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,203752954
clang_96_96_96_32_8_100_k80_Variant_55,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,15924193
clang_96_96_96_32_8_100_k80_Variant_56,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,10759462
clang_96_96_96_32_8_100_k80_Variant_57,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,10781013
clang_96_96_96_32_8_100_k80_Variant_58,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,16017852
clang_96_96_96_32_8_100_k80_Variant_59,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,15365450
clang_96_96_96_32_8_100_k80_Variant_60,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,15319978
clang_96_96_96_32_8_100_k80_Variant_61,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,15672062
clang_96_96_96_32_8_100_k80_Variant_62,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,15459388
clang_96_96_96_32_8_100_k80_Variant_63,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,15409543
clang_96_96_96_32_8_100_k80_Variant_64,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,16013345
clang_96_96_96_32_8_100_k80_Variant_65,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,11056585
clang_96_96_96_32_8_100_k80_Variant_66,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,11102917
clang_96_96_96_32_8_100_k80_Variant_67,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,16110105
clang_96_96_96_32_8_100_k80_Variant_68,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,15604976
clang_96_96_96_32_8_100_k80_Variant_69,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,15614538
clang_96_96_96_32_8_100_k80_Variant_70,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,32908367
clang_96_96_96_32_8_100_k80_Variant_71,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,30745519
clang_96_96_96_32_8_100_k80_Variant_72,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,30756321
clang_96_96_96_32_8_100_k80_Variant_73,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1407452
clang_96_96_96_32_8_100_k80_Variant_74,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,667997
clang_96_96_96_32_8_100_k80_Variant_75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,672092
clang_96_96_96_32_8_100_k80_Variant_76,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1343187
clang_96_96_96_32_8_100_k80_Variant_77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1472421
clang_96_96_96_32_8_100_k80_Variant_78,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1477550
clang_96_96_96_32_8_100_k80_Variant_79,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,606051
clang_96_96_96_32_8_100_k80_Variant_80,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,618075
clang_96_96_96_32_8_100_k80_Variant_81,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,616100
clang_96_96_96_32_8_100_k80_Variant_82,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,555889
clang_96_96_96_32_8_100_k80_Variant_83,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,569908
clang_96_96_96_32_8_100_k80_Variant_84,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,10871635968,339738624,339738624,10871635968,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,567873
clang_96_96_96_32_8_10_k80_Variant_43,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,92802
clang_96_96_96_32_8_10_k80_Variant_44,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,948102
clang_96_96_96_32_8_10_k80_Variant_45,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,934077
clang_96_96_96_32_8_10_k80_Variant_46,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,197849
clang_96_96_96_32_8_10_k80_Variant_47,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1396449
clang_96_96_96_32_8_10_k80_Variant_48,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1403483
clang_96_96_96_32_8_10_k80_Variant_49,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1548669
clang_96_96_96_32_8_10_k80_Variant_50,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,32604871
clang_96_96_96_32_8_10_k80_Variant_51,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,32664394
clang_96_96_96_32_8_10_k80_Variant_52,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,18618685
clang_96_96_96_32_8_10_k80_Variant_53,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,20857080
clang_96_96_96_32_8_10_k80_Variant_54,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,20852924
clang_96_96_96_32_8_10_k80_Variant_55,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1627921
clang_96_96_96_32_8_10_k80_Variant_56,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1120381
clang_96_96_96_32_8_10_k80_Variant_57,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1122805
clang_96_96_96_32_8_10_k80_Variant_58,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1636873
clang_96_96_96_32_8_10_k80_Variant_59,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1573619
clang_96_96_96_32_8_10_k80_Variant_60,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1569260
clang_96_96_96_32_8_10_k80_Variant_61,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1601901
clang_96_96_96_32_8_10_k80_Variant_62,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1581605
clang_96_96_96_32_8_10_k80_Variant_63,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1577590
clang_96_96_96_32_8_10_k80_Variant_64,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1637553
clang_96_96_96_32_8_10_k80_Variant_65,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1147938
clang_96_96_96_32_8_10_k80_Variant_66,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1153581
clang_96_96_96_32_8_10_k80_Variant_67,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1646919
clang_96_96_96_32_8_10_k80_Variant_68,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,96,96,96,32,20979754081,517593581760,86408644801,0,10871635968,339738624,339738624,10871635968,37400454240,27179089920,0,27179089920,0,0,50989999200,0,6794772480,0,34823208960,1599169
