kernel,distColl1,distColl2,distColl3,par1,par2,par3,par4,parColl1,parColl2,parColl3,parColl4,stat,dyn,guid,loop1,loop2,loop3,loop4,varDecl,refExpr,intLit,floatLit,memTo,memFrom,memAlloc,memDelete,addSubInt,addSubFloat,mulInt,mulFloat,divInt,divFloat,logicalInt,logicalFloat,remInt,assInt,assFloat,runtime
clang_32_32_32_32_2_500_v100_Variant_2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,5937
clang_32_32_32_32_2_500_v100_Variant_3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,5987
clang_32_32_32_32_2_500_v100_Variant_4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,1107490
clang_32_32_32_32_2_500_v100_Variant_5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,7199
clang_32_32_32_32_2_500_v100_Variant_6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,8023
clang_32_32_32_32_2_500_v100_Variant_7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,1726687
clang_32_32_32_32_2_500_v100_Variant_8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,79478
clang_32_32_32_32_2_500_v100_Variant_9,1,0,0,1,0,0,0,0,1,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,81933
clang_32_32_32_32_2_500_v100_Variant_10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,14602281
clang_32_32_32_32_2_500_v100_Variant_11,1,0,0,1,0,0,0,1,0,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,2361380
clang_32_32_32_32_2_500_v100_Variant_12,1,0,0,1,0,0,0,1,0,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,3389756
clang_32_32_32_32_2_500_v100_Variant_13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,476432
clang_32_32_32_32_2_500_v100_Variant_14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,907
clang_32_32_32_32_2_500_v100_Variant_15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,912
clang_32_32_32_32_2_500_v100_Variant_16,1,0,0,0,1,0,0,0,1,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,433160
clang_32_32_32_32_2_500_v100_Variant_17,1,0,0,0,1,0,0,0,1,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,2766
clang_32_32_32_32_2_500_v100_Variant_18,1,0,0,0,1,0,0,0,1,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,2739
clang_32_32_32_32_2_500_v100_Variant_19,1,0,0,0,1,0,0,1,0,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,450282
clang_32_32_32_32_2_500_v100_Variant_20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,105305
clang_32_32_32_32_2_500_v100_Variant_21,1,0,0,0,1,0,0,1,0,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,105108
clang_32_32_32_32_2_500_v100_Variant_22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,386302
clang_32_32_32_32_2_500_v100_Variant_23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,3504
clang_32_32_32_32_2_500_v100_Variant_24,1,0,0,0,0,1,0,0,1,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,3423
clang_32_32_32_32_2_500_v100_Variant_25,1,0,0,0,0,1,0,1,0,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,452644
clang_32_32_32_32_2_500_v100_Variant_26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,96264
clang_32_32_32_32_2_500_v100_Variant_27,1,0,0,0,0,1,0,1,0,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,96065
clang_32_32_32_32_2_500_v100_Variant_28,1,0,0,0,0,0,1,1,0,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,100948
clang_32_32_32_32_2_500_v100_Variant_29,1,0,0,0,0,0,1,1,0,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,105544
clang_32_32_32_32_2_500_v100_Variant_30,1,0,0,0,0,0,1,1,0,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,105548
clang_32_32_32_32_2_500_v100_Variant_31,0,1,0,0,0,1,0,0,1,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,574333
clang_32_32_32_32_2_500_v100_Variant_32,0,1,0,0,0,1,0,0,1,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,1282
clang_32_32_32_32_2_500_v100_Variant_33,0,1,0,0,0,1,0,0,1,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,1275
clang_32_32_32_32_2_500_v100_Variant_34,0,1,0,0,0,1,0,1,0,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,257794
clang_32_32_32_32_2_500_v100_Variant_35,0,1,0,0,0,1,0,1,0,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,13985
clang_32_32_32_32_2_500_v100_Variant_36,0,1,0,0,0,1,0,1,0,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,14478
clang_32_32_32_32_2_500_v100_Variant_37,0,1,0,0,0,0,1,1,0,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,52060
clang_32_32_32_32_2_500_v100_Variant_38,0,1,0,0,0,0,1,1,0,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,11689
clang_32_32_32_32_2_500_v100_Variant_39,0,1,0,0,0,0,1,1,0,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,11771
clang_32_32_32_32_2_500_v100_Variant_40,0,0,1,0,0,0,1,1,0,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,44210
clang_32_32_32_32_2_500_v100_Variant_41,0,0,1,0,0,0,1,1,0,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,9817
clang_32_32_32_32_2_500_v100_Variant_42,0,0,1,0,0,0,1,1,0,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,9818
clang_32_32_32_32_2_500_v100_variant_43,1,0,0,1,0,0,0,0,0,0,1,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,6343
clang_32_32_32_32_2_500_v100_variant_44,1,0,0,1,0,0,0,0,0,0,1,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,1987
clang_32_32_32_32_2_500_v100_variant_45,1,0,0,1,0,0,0,0,0,0,1,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,1985
clang_32_32_32_32_2_500_v100_variant_46,1,0,0,1,0,0,0,0,0,1,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,65525
clang_32_32_32_32_2_500_v100_variant_47,1,0,0,1,0,0,0,0,0,1,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,4836
clang_32_32_32_32_2_500_v100_variant_48,1,0,0,1,0,0,0,0,0,1,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,4580
clang_32_32_32_32_2_500_v100_variant_49,1,0,0,1,0,0,0,0,1,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,469770
clang_32_32_32_32_2_500_v100_variant_50,1,0,0,1,0,0,0,0,1,0,0,0,1,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,75696
clang_32_32_32_32_2_500_v100_variant_51,1,0,0,1,0,0,0,0,1,0,0,0,0,1,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,77655
clang_32_32_32_32_2_500_v100_variant_52,1,0,0,1,0,0,0,1,0,0,0,1,0,0,32,32,32,32,10486842401,250611828800,43518068801,0,100663296,12582912,12582912,100663296,18875450400,12582912000,0,12582912000,0,0,25166906400,0,3145728000,0,17301504000,2475644
clang_32_32_32_32_4_100_v100_Variant_1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,94882
clang_32_32_32_32_4_100_v100_Variant_2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,2687
clang_32_32_32_32_4_100_v100_Variant_3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,2705
clang_32_32_32_32_4_100_v100_Variant_4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,576656
clang_32_32_32_32_4_100_v100_Variant_5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,3028
clang_32_32_32_32_4_100_v100_Variant_6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,3490
clang_32_32_32_32_4_100_v100_Variant_7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,642809
clang_32_32_32_32_4_100_v100_Variant_8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,38044
clang_32_32_32_32_4_100_v100_Variant_9,1,0,0,1,0,0,0,0,1,0,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,37871
clang_32_32_32_32_4_100_v100_Variant_10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,5435886
clang_32_32_32_32_4_100_v100_Variant_11,1,0,0,1,0,0,0,1,0,0,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,1033482
clang_32_32_32_32_4_100_v100_Variant_12,1,0,0,1,0,0,0,1,0,0,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,1033470
clang_32_32_32_32_4_100_v100_Variant_13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,181630
clang_32_32_32_32_4_100_v100_Variant_14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,424
clang_32_32_32_32_4_100_v100_Variant_15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,424
clang_32_32_32_32_4_100_v100_Variant_16,1,0,0,0,1,0,0,0,1,0,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,161805
clang_32_32_32_32_4_100_v100_Variant_17,1,0,0,0,1,0,0,0,1,0,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,1379
clang_32_32_32_32_4_100_v100_Variant_18,1,0,0,0,1,0,0,0,1,0,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,1338
clang_32_32_32_32_4_100_v100_Variant_19,1,0,0,0,1,0,0,1,0,0,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,171029
clang_32_32_32_32_4_100_v100_Variant_20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,31411
clang_32_32_32_32_4_100_v100_Variant_21,1,0,0,0,1,0,0,1,0,0,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,31387
clang_32_32_32_32_4_100_v100_Variant_22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,164236
clang_32_32_32_32_4_100_v100_Variant_23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,1724
clang_32_32_32_32_4_100_v100_Variant_24,1,0,0,0,0,1,0,0,1,0,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,1698
clang_32_32_32_32_4_100_v100_Variant_25,1,0,0,0,0,1,0,1,0,0,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,170056
clang_32_32_32_32_4_100_v100_Variant_26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,38110
clang_32_32_32_32_4_100_v100_Variant_27,1,0,0,0,0,1,0,1,0,0,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,37987
clang_32_32_32_32_4_100_v100_Variant_28,1,0,0,0,0,0,1,1,0,0,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,51535
clang_32_32_32_32_4_100_v100_Variant_29,1,0,0,0,0,0,1,1,0,0,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,47373
clang_32_32_32_32_4_100_v100_Variant_30,1,0,0,0,0,0,1,1,0,0,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,47395
clang_32_32_32_32_4_100_v100_Variant_31,0,1,0,0,0,1,0,0,1,0,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,297154
clang_32_32_32_32_4_100_v100_Variant_32,0,1,0,0,0,1,0,0,1,0,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,592
clang_32_32_32_32_4_100_v100_Variant_33,0,1,0,0,0,1,0,0,1,0,0,0,0,1,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,585
clang_32_32_32_32_4_100_v100_Variant_34,0,1,0,0,0,1,0,1,0,0,0,1,0,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,93769
clang_32_32_32_32_4_100_v100_Variant_35,0,1,0,0,0,1,0,1,0,0,0,0,1,0,32,32,32,32,3985671201,97310017600,16464808001,0,201326592,12582912,12582912,201326592,7131399200,5033164800,0,5033164800,0,0,9647981600,0,1258291200,0,6606028800,4980
